Date,Close,Volume,SPY_Close,VIX_Close
2010-04-26,8.067599296569824,479068800,90.93675994873047,17.469999313354492
2010-04-27,7.8442792892456055,709343600,88.78604125976562,22.809999465942383
2010-04-28,7.831108570098877,758402400,89.46054077148438,21.079999923706055
2010-04-29,8.041853904724121,558840800,90.569580078125,18.440000534057617
2010-04-30,7.815845012664795,542463600,89.03336334228516,22.049999237060547
2010-05-03,7.973299980163574,454342000,90.18738555908203,20.190000534057617
2010-05-04,7.743697166442871,723819600,88.06668090820312,23.84000015258789
2010-05-05,7.663168907165527,883103200,87.54210662841797,24.90999984741211
2010-05-06,7.3715996742248535,1285860800,84.63452911376953,32.79999923706055
2010-05-07,7.060568332672119,1676018400,83.3755874633789,40.95000076293945
2010-05-10,7.603298187255859,984306400,87.04750061035156,28.84000015258789
2010-05-11,7.679034233093262,848906800,86.80020141601562,28.31999969482422
2010-05-12,7.8457746505737305,654379600,88.01419830322266,25.520000457763672
2010-05-13,7.734118938446045,599712400,86.9201431274414,26.68000030517578
2010-05-14,7.598212242126465,759362800,85.34645080566406,31.239999771118164
2010-05-17,7.610184669494629,762834800,85.3913803100586,30.84000015258789
2010-05-18,7.554506778717041,782678400,84.2298812866211,33.54999923706055
2010-05-19,7.434165000915527,1025726800,83.75025939941406,35.31999969482422
2010-05-20,7.117448329925537,1282915200,80.58792114257812,45.790000915527344
2010-05-21,7.253953456878662,1223891200,81.7644271850586,40.099998474121094
2010-05-24,7.3868632316589355,754238800,80.71528625488281,38.31999969482422
2010-05-25,7.340765953063965,1048006400,80.79772186279297,34.61000061035156
2010-05-26,7.307539463043213,850654000,80.31060028076172,35.02000045776367
2010-05-27,7.584140777587891,666282400,83.00091552734375,29.68000030517578
2010-05-28,7.689812183380127,815614800,81.95927429199219,32.06999969482422
2010-06-01,7.808056831359863,876472800,80.58040618896484,35.540000915527344
2010-06-02,7.901455402374268,688548000,82.67865753173828,30.170000076293945
2010-06-03,7.876612186431885,650106800,82.9634017944336,29.459999084472656
2010-06-04,7.662270545959473,758304400,80.04834747314453,35.47999954223633
2010-06-07,7.511996746063232,886942000,79.05167388916016,36.56999969482422
2010-06-08,7.463799476623535,1000770400,79.89846801757812,33.70000076293945
2010-06-09,7.280298233032227,854630000,79.47134399414062,33.72999954223633
2010-06-10,7.499126434326172,776356000,81.7944107055664,30.56999969482422
2010-06-11,7.588931083679199,545759200,82.19156646728516,28.790000915527344
2010-06-14,7.611978054046631,602960400,82.06414031982422,28.579999923706055
2010-06-15,7.773929119110107,585074000,83.93009185791016,25.8700008392334
2010-06-16,8.00024127960205,783678000,83.90013122558594,25.920000076293945
2010-06-17,8.138544082641602,872855200,84.03502655029297,25.049999237060547
2010-06-18,8.204401969909668,784621600,84.1261215209961,23.950000762939453
2010-06-21,8.08765697479248,776490400,83.88520050048828,24.8799991607666
2010-06-22,8.197813987731934,717262000,82.499755859375,27.049999237060547
2010-06-23,8.111599922180176,768457200,82.24373626708984,26.90999984741211
2010-06-24,8.052633285522461,714277200,80.88093566894531,29.739999771118164
2010-06-25,7.9837799072265625,549942400,81.21980285644531,28.530000686645508
2010-06-28,8.031676292419434,584948000,80.96379852294922,29.0
2010-06-29,7.668558597564697,1133344800,78.46400451660156,34.130001068115234
2010-06-30,7.529659748077393,739452000,77.71862030029297,34.540000915527344
2010-07-01,7.4383544921875,1022896000,77.37225341796875,32.86000061035156
2010-07-02,7.392253398895264,693842800,76.95059967041016,30.1200008392334
2010-07-06,7.442845344543457,615235600,77.45504760742188,29.649999618530273
2010-07-07,7.743396759033203,654556000,79.89460754394531,26.84000015258789
2010-07-08,7.726033687591553,738144400,80.6852035522461,25.709999084472656
2010-07-09,7.771834373474121,433322400,81.28753662109375,24.979999542236328
2010-07-12,7.702085018157959,562878400,81.34022521972656,24.43000030517578
2010-07-13,7.53773832321167,1190924000,82.56755828857422,24.559999465942383
2010-07-14,7.565577983856201,812047600,82.55999755859375,24.889999389648438
2010-07-15,7.5272626876831055,824866000,82.58258819580078,25.139999389648438
2010-07-16,7.480862140655518,1039858400,80.3086929321289,26.25
2010-07-19,7.351541519165039,1024478000,80.7830810546875,25.969999313354492
2010-07-20,7.540433406829834,1074950800,81.6790771484375,23.93000030517578
2010-07-21,7.610781669616699,1185671200,80.617431640625,25.639999389648438
2010-07-22,7.753873825073242,645318800,82.41697692871094,24.6299991607666
2010-07-23,7.781415939331055,533388800,83.13224792480469,23.469999313354492
2010-07-26,7.761655330657959,420551600,83.99813842773438,22.729999542236328
2010-07-27,7.9053473472595215,584771600,83.99061584472656,23.190000534057617
2010-07-28,7.811949253082275,519985200,83.44850158691406,24.25
2010-07-29,7.7266316413879395,643806800,83.0418701171875,24.1299991607666
2010-07-30,7.70089054107666,448210000,83.02684020996094,23.5
2010-08-02,7.838591575622559,428055600,84.90166473388672,22.010000228881836
2010-08-03,7.840982437133789,417653600,84.49506378173828,22.6299991607666
2010-08-04,7.872419357299805,420375200,85.05979919433594,22.209999084472656
2010-08-05,7.834103584289551,289097200,84.9694595336914,22.100000381469727
2010-08-06,7.785904407501221,444897600,84.6230697631836,21.739999771118164
2010-08-09,7.835598468780518,303128000,85.0748291015625,22.139999389648438
2010-08-10,7.7655487060546875,451920000,84.61553955078125,22.3700008392334
2010-08-11,7.489546298980713,620054400,82.29647827148438,25.389999389648438
2010-08-12,7.537442207336426,534920400,81.79200744628906,25.729999542236328
2010-08-13,7.456915855407715,354869200,81.55104064941406,26.239999771118164
2010-08-16,7.413209438323975,318430000,81.513427734375,26.100000381469727
2010-08-17,7.542829990386963,422640400,82.51483154296875,24.329999923706055
2010-08-18,7.575758457183838,339696000,82.6654281616211,24.59000015258789
2010-08-19,7.4802632331848145,426706000,81.22732543945312,26.440000534057617
2010-08-20,7.473079681396484,384230000,80.96379852294922,25.489999771118164
2010-08-23,7.358128070831299,414041600,80.65506744384766,25.65999984741211
2010-08-24,7.182406425476074,602565600,79.4578857421875,27.459999084472656
2010-08-25,7.271018028259277,596867600,79.76658630371094,26.700000762939453
2010-08-26,7.192883014678955,466505200,79.23200988769531,27.3700008392334
2010-08-27,7.232996463775635,548391200,80.4593276977539,24.450000762939453
2010-08-30,7.259341239929199,383289200,79.29224395751953,27.209999084472656
2010-08-31,7.277302265167236,420786800,79.29224395751953,26.049999237060547
2010-09-01,7.493738174438477,697037600,81.66401672363281,23.889999389648438
2010-09-02,7.548819065093994,415427600,82.42447662353516,23.190000534057617
2010-09-03,7.746391296386719,520788800,83.49368286132812,21.309999465942383
2010-09-07,7.717652797698975,342557600,82.55250549316406,23.799999237060547
2010-09-08,7.870624542236328,526551200,83.13224792480469,23.25
2010-09-09,7.875112533569336,438575200,83.5162353515625,22.809999465942383
2010-09-10,7.885289669036865,387542400,83.93791961669922,21.989999771118164
2010-09-13,7.99395751953125,388780000,84.87155151367188,21.209999084472656
2010-09-14,8.024487495422363,408150400,84.81880950927734,21.559999465942383
2010-09-15,8.089153289794922,429368800,85.14262390136719,22.100000381469727
2010-09-16,8.279240608215332,652103200,85.12004089355469,21.719999313354492
2010-09-17,8.243317604064941,634477200,85.15180206298828,22.010000228881836
2010-09-20,8.478610038757324,658677600,86.45378112792969,21.5
2010-09-21,8.494773864746094,668074400,86.27970886230469,22.350000381469727
2010-09-22,8.613919258117676,585289600,85.85577392578125,22.510000228881836
2010-09-23,8.648941040039062,786116800,85.15937805175781,23.8700008392334
2010-09-24,8.75072193145752,649488000,86.91556549072266,21.709999084472656
2010-09-27,8.715997695922852,482834800,86.49918365478516,22.540000915527344
2010-09-28,8.587278366088867,1035042400,86.80200958251953,22.600000381469727
2010-09-29,8.602544784545898,469644000,86.65059661865234,23.25
2010-09-30,8.494180679321289,673391600,86.39323425292969,23.700000762939453
2010-10-01,8.457354545593262,448142800,86.75659942626953,22.5
2010-10-04,8.34121036529541,435302000,86.10557556152344,23.530000686645508
2010-10-05,8.649543762207031,501967200,87.83908081054688,21.760000228881836
2010-10-06,8.657023429870605,670868800,87.83151245117188,21.489999771118164
2010-10-07,8.657926559448242,408399600,87.72553253173828,21.559999465942383
2010-10-08,8.803110122680664,658403200,88.21754455566406,20.709999084472656
2010-10-11,8.841727256774902,427753200,88.3008041381836,18.959999084472656
2010-10-12,8.936924934387207,558544000,88.57333374023438,18.93000030517578
2010-10-13,8.984819412231445,630092400,89.26215362548828,19.06999969482422
2010-10-14,9.04978084564209,435296400,88.91395568847656,19.8799991607666
2010-10-15,9.421875,922194000,89.09562683105469,19.030000686645508
2010-10-18,9.519465446472168,1093010800,89.53466796875,19.09000015258789
2010-10-19,9.264715194702148,1232784000,88.36139678955078,20.6299991607666
2010-10-20,9.295849800109863,721624400,89.22432708740234,19.790000915527344
2010-10-21,9.265613555908203,551460000,89.42113494873047,19.270000457763672
2010-10-22,9.204245567321777,372778000,89.58768463134766,18.780000686645508
2010-10-25,9.245257377624512,392462000,89.85260772705078,19.850000381469727
2010-10-26,9.221611976623535,392929600,89.86775207519531,20.219999313354492
2010-10-27,9.215022087097168,399002800,89.61036682128906,20.709999084472656
2010-10-28,9.137490272521973,551051200,89.6255111694336,20.8799991607666
2010-10-29,9.009963035583496,430511200,89.69365692138672,21.200000762939453
2010-11-01,9.105756759643555,423889200,89.7238998413086,21.829999923706055
2010-11-02,9.260826110839844,433930000,90.43545532226562,21.56999969482422
2010-11-03,9.363801956176758,508348400,90.79881286621094,19.559999465942383
2010-11-04,9.527548789978027,642488000,92.54741668701172,18.520000457763672
2010-11-05,9.493419647216797,361253200,92.89561462402344,18.260000228881836
2010-11-08,9.538025856018066,281758400,92.72149658203125,18.290000915527344
2010-11-09,9.461989402770996,383544000,92.0553970336914,19.079999923706055
2010-11-10,9.520365715026855,384227200,92.42632293701172,18.469999313354492
2010-11-11,9.47905445098877,361284000,92.0781021118164,18.639999389648438
2010-11-12,9.221014022827148,795846800,90.988037109375,20.610000610351562
2010-11-15,9.191372871398926,403606000,90.859375,20.200000762939453
2010-11-16,9.028226852416992,657650000,89.4438247680664,22.579999923706055
2010-11-17,8.995597839355469,479449600,89.4892578125,21.760000228881836
2010-11-18,9.232985496520996,494491200,90.80638885498047,18.75
2010-11-19,9.182092666625977,384843200,91.05618286132812,18.040000915527344
2010-11-22,9.38056468963623,393075200,90.98047637939453,18.3700008392334
2010-11-23,9.241962432861328,519447600,89.66334533691406,20.6299991607666
2010-11-24,9.423669815063477,413725200,90.988037109375,19.559999465942383
2010-11-26,9.429657936096191,237585600,89.92830657958984,22.219999313354492
2010-11-29,9.485639572143555,445785200,90.20082092285156,21.530000686645508
2010-11-30,9.314408302307129,501858000,89.69365692138672,23.540000915527344
2010-12-01,9.471567153930664,461750800,91.6011962890625,21.360000610351562
2010-12-02,9.523955345153809,462837200,92.77450561523438,19.389999389648438
2010-12-03,9.502699851989746,342092800,93.02430725097656,18.010000228881836
2010-12-06,9.583829879760742,448481600,92.92591094970703,18.020000457763672
2010-12-07,9.525750160217285,391454000,92.9789047241211,17.989999771118164
2010-12-08,9.609570503234863,321935600,93.31952667236328,17.739999771118164
2010-12-09,9.572151184082031,294151200,93.68290710449219,17.25
2010-12-10,9.596097946166992,262511200,94.2279281616211,17.610000610351562
2010-12-13,9.629327774047852,439815600,94.2884292602539,17.549999237060547
2010-12-14,9.588017463684082,351008000,94.37171936035156,17.610000610351562
2010-12-15,9.590115547180176,417312000,93.94024658203125,17.940000534057617
2010-12-16,9.616755485534668,322030800,94.48529052734375,17.389999389648438
2010-12-17,9.597597122192383,386929200,94.58646392822266,16.110000610351562
2010-12-20,9.64549446105957,385610400,94.81475830078125,16.40999984741211
2010-12-21,9.705063819885254,256354000,95.41593933105469,16.489999771118164
2010-12-22,9.73380184173584,265921600,95.71267700195312,15.449999809265137
2010-12-23,9.687105178833008,223157200,95.57572937011719,16.469999313354492
2010-12-27,9.719435691833496,249816000,95.61376953125,17.670000076293945
2010-12-28,9.743084907531738,175924000,95.75077056884766,17.520000457763672
2010-12-29,9.737695693969727,163139200,95.81924438476562,17.280000686645508
2010-12-30,9.688899040222168,157494400,95.66704559326172,17.520000457763672
2010-12-31,9.655970573425293,193508000,95.68986511230469,17.75
2011-01-03,9.865818977355957,445138400,96.6791000366211,17.610000610351562
2011-01-04,9.917308807373047,309080800,96.62582397460938,17.3799991607666
2011-01-05,9.998431205749512,255519600,97.1280746459961,17.020000457763672
2011-01-06,9.990351676940918,300428800,96.93783569335938,17.399999618530273
2011-01-07,10.061896324157715,311931200,96.74759674072266,17.139999389648438
2011-01-10,10.251386642456055,448560000,96.62582397460938,17.540000915527344
2011-01-11,10.22713851928711,444108000,96.96826934814453,16.889999389648438
2011-01-12,10.310359001159668,302590400,97.8433609008789,16.239999771118164
2011-01-13,10.348077774047852,296780400,97.68352508544922,16.389999389648438
2011-01-14,10.431899070739746,308840000,98.3912582397461,15.460000038146973
2011-01-18,10.197502136230469,1880998000,98.55864715576172,15.869999885559082
2011-01-19,10.143319129943848,1135612800,97.59223937988281,17.309999465942383
2011-01-20,9.958918571472168,764789200,97.46287536621094,17.989999771118164
2011-01-21,9.780501365661621,754401200,97.68352508544922,18.469999313354492
2011-01-24,10.101712226867676,574683200,98.23906707763672,17.649999618530273
2011-01-25,10.219958305358887,546868000,98.2923355102539,17.59000015258789
2011-01-26,10.293296813964844,506875600,98.6728286743164,16.639999389648438
2011-01-27,10.274140357971191,285026000,98.91631317138672,16.149999618530273
2011-01-28,10.061296463012695,592057200,97.1889419555664,20.040000915527344
2011-01-31,10.15769100189209,377246800,97.91944885253906,19.530000686645508
2011-02-01,10.328618049621582,426633200,99.48703002929688,17.6299991607666
2011-02-02,10.307367324829102,258955200,99.29679107666016,17.299999237060547
2011-02-03,10.28101921081543,393797600,99.51744842529297,16.690000534057617
2011-02-04,10.372624397277832,321840400,99.79901885986328,15.930000305175781
2011-02-07,10.533679008483887,485021600,100.42298889160156,16.280000686645508
2011-02-08,10.633062362670898,381040800,100.87957763671875,15.8100004196167
2011-02-09,10.721674919128418,482745200,100.65128326416016,15.869999885559082
2011-02-10,10.61330795288086,928550000,100.6893539428711,16.09000015258789
2011-02-11,10.682455062866211,367572800,101.29047393798828,15.6899995803833
2011-02-14,10.752205848693848,310416400,101.53398132324219,15.949999809265137
2011-02-15,10.773761749267578,284174800,101.21441650390625,16.3700008392334
2011-02-16,10.870453834533691,481157600,101.85362243652344,16.719999313354492
2011-02-17,10.725861549377441,530583200,102.15795135498047,16.59000015258789
2011-02-18,10.494159698486328,816057200,102.37098693847656,16.43000030517578
2011-02-22,10.136438369750977,872555600,100.31645965576172,20.799999237060547
2011-02-23,10.256475448608398,671854400,99.70008850097656,22.1299991607666
2011-02-24,10.264260292053223,499900800,99.63163757324219,21.31999969482422
2011-02-25,10.422320365905762,380018800,100.69693756103516,19.219999313354492
2011-02-28,10.573493003845215,403074000,101.3208999633789,18.350000381469727
2011-03-01,10.456743240356445,456136800,99.63163757324219,21.010000228881836
2011-03-02,10.540865898132324,602590800,99.84466552734375,20.700000762939453
2011-03-03,10.763583183288574,500788400,101.56442260742188,18.600000381469727
2011-03-04,10.776753425598145,453266800,100.80345916748047,19.059999465942383
2011-03-07,10.637852668762207,546123200,100.01205444335938,20.65999984741211
2011-03-08,10.64982795715332,356316800,100.8871841430664,19.81999969482422
2011-03-09,10.551339149475098,453306000,100.74258422851562,20.219999313354492
2011-03-10,10.377713203430176,507539200,98.87822723388672,21.8799991607666
2011-03-11,10.536972999572754,471080400,99.56311798095703,20.079999923706055
2011-03-14,10.583969116210938,435957200,98.96195983886719,21.1299991607666
2011-03-15,10.340593338012695,721081200,97.82817840576172,24.31999969482422
2011-03-16,9.878987312316895,1162011200,96.01708984375,29.399999618530273
2011-03-17,10.017593383789062,659422400,97.28785705566406,26.3700008392334
2011-03-18,9.898746490478516,753214000,97.64171600341797,24.440000534057617
2011-03-21,10.15709114074707,409402000,99.15496826171875,20.610000610351562
2011-03-22,10.213967323303223,325922800,98.81102752685547,20.209999084472656
2011-03-23,10.15379810333252,372996400,99.09381103515625,19.170000076293945
2011-03-24,10.326826095581055,404712000,100.04150390625,18.0
2011-03-25,10.52349853515625,448910000,100.34719848632812,17.90999984741211
2011-03-28,10.490571975708008,309355200,100.10262298583984,19.440000534057617
2011-03-29,10.50613784790039,352900800,100.77523040771484,18.15999984741211
2011-03-30,10.43638801574707,329406000,101.47063446044922,17.709999084472656
2011-03-31,10.432795524597168,274019200,101.33309173583984,17.739999771118164
2011-04-01,10.314555168151855,418661600,101.76107025146484,17.399999618530273
2011-04-04,10.213666915893555,460084800,101.84514617919922,17.5
2011-04-05,10.144815444946289,482731200,101.82986450195312,17.25
2011-04-06,10.119369506835938,402539200,102.15084838867188,16.899999618530273
2011-04-07,10.120570182800293,373447200,101.89098358154297,17.110000610351562
2011-04-08,10.03016185760498,377535200,101.5394515991211,17.8700008392334
2011-04-11,9.902640342712402,398946800,101.2337417602539,16.59000015258789
2011-04-12,9.95053482055664,425639200,100.47712707519531,17.09000015258789
2011-04-13,10.062193870544434,346220000,100.46946716308594,16.920000076293945
2011-04-14,9.95113468170166,301800800,100.54590606689453,16.270000457763672
2011-04-15,9.802652359008789,453605600,100.91275024414062,15.319999694824219
2011-04-18,9.934072494506836,609898800,99.7816390991211,16.959999084472656
2011-04-19,10.113980293273926,419378400,100.3548583984375,15.829999923706055
2011-04-20,10.250192642211914,700666400,101.72284698486328,15.069999694824219
2011-04-21,10.498356819152832,753810400,102.24258422851562,14.6899995803833
2011-04-25,10.567506790161133,266546000,102.13558197021484,15.770000457763672
2011-04-26,10.489973068237305,338800000,103.01445007324219,15.619999885559082
2011-04-27,10.481892585754395,356213200,103.68700408935547,15.350000381469727
2011-04-28,10.380106925964355,360959200,104.02328491210938,14.619999885559082
2011-04-29,10.481295585632324,1006345200,104.2678451538086,14.75
2011-05-02,10.366040229797363,442713600,104.10736083984375,15.989999771118164
2011-05-03,10.423514366149902,313348000,103.73283386230469,16.700000762939453
2011-05-04,10.464522361755371,389250400,103.04502868652344,17.079999923706055
2011-05-05,10.380106925964355,335969200,102.11261749267578,18.200000762939453
2011-05-06,10.37741470336914,280134400,102.56355285644531,18.399999618530273
2011-05-09,10.40555191040039,204747200,102.96094512939453,17.15999984741211
2011-05-10,10.46093463897705,282091600,103.8398208618164,15.90999984741211
2011-05-11,10.394475936889648,336000000,102.74695587158203,16.950000762939453
2011-05-12,10.374722480773926,322000000,103.23609924316406,16.030000686645508
2011-05-13,10.193016052246094,326116000,102.4412612915039,17.06999969482422
2011-05-16,9.9774751663208,449775200,101.7916259765625,18.239999771118164
2011-05-17,10.062493324279785,452334400,101.7763900756836,17.549999237060547
2011-05-18,10.174155235290527,334776400,102.68584442138672,16.229999542236328
2011-05-19,10.1939115524292,261170000,102.93037414550781,15.520000457763672
2011-05-20,10.034956932067871,337968400,102.11261749267578,17.43000030517578
2011-05-23,10.010405540466309,383600000,100.92803192138672,18.270000457763672
2011-05-24,9.944249153137207,321927200,100.84394836425781,17.81999969482422
2011-05-25,10.081650733947754,294224000,101.18025207519531,17.06999969482422
2011-05-26,10.028366088867188,222560800,101.64645385742188,16.09000015258789
2011-05-27,10.100510597229004,203599200,102.03618621826172,15.979999542236328
2011-05-31,10.41243839263916,417754400,103.09850311279297,15.449999809265137
2011-06-01,10.342991828918457,554682800,100.78284454345703,18.299999237060547
2011-06-02,10.360652923583984,338783200,100.67578125,18.09000015258789
2011-06-03,10.28101921081543,313250000,99.67465209960938,17.950000762939453
2011-06-06,10.119369506835938,461941200,98.61996459960938,18.489999771118164
2011-06-07,9.939757347106934,529785200,98.55882263183594,18.06999969482422
2011-06-08,9.945744514465332,333723600,98.14612579345703,18.790000915527344
2011-06-09,9.923294067382812,275088800,98.89509582519531,17.770000457763672
2011-06-10,9.75595474243164,433955200,97.51945495605469,18.860000610351562
2011-06-13,9.776912689208984,329473200,97.59583282470703,19.610000610351562
2011-06-14,9.951736450195312,334569200,98.833984375,18.260000228881836
2011-06-15,9.781403541564941,399196000,97.07613372802734,21.31999969482422
2011-06-16,9.73380184173584,510591200,97.2901611328125,22.729999542236328
2011-06-17,9.587116241455078,615020000,97.58045196533203,21.850000381469727
2011-06-20,9.439239501953125,640645600,98.0797119140625,19.989999771118164
2011-06-21,9.737993240356445,493382400,99.42378997802734,18.860000610351562
2011-06-22,9.657465934753418,390583200,98.82473754882812,18.520000457763672
2011-06-23,9.91551399230957,559759200,98.5405502319336,19.290000915527344
2011-06-24,9.769425392150879,439807200,97.39615631103516,21.100000381469727
2011-06-27,9.939757347106934,339813600,98.2640380859375,20.559999465942383
2011-06-28,10.036150932312012,294299600,99.54673767089844,19.170000076293945
2011-06-29,9.999629974365234,352545200,100.39921569824219,17.270000457763672
2011-06-30,10.048423767089844,322954800,101.35929107666016,16.520000457763672
2011-07-01,10.275632858276367,435313200,102.85697174072266,15.869999885559082
2011-07-05,10.460335731506348,355054000,102.77245330810547,16.059999465942383
2011-07-06,10.530084609985352,444626000,102.8953857421875,16.34000015258789
2011-07-07,10.6929349899292,399663600,103.96292877197266,15.949999809265137
2011-07-08,10.768073081970215,489633200,103.22560119628906,15.949999809265137
2011-07-11,10.597135543823242,442674400,101.35929107666016,18.389999389648438
2011-07-12,10.589656829833984,451609200,100.92149353027344,19.8700008392334
2011-07-13,10.717482566833496,391638800,101.25944519042969,19.90999984741211
2011-07-14,10.709999084472656,430533600,100.56050872802734,20.799999237060547
2011-07-15,10.924036026000977,484467200,101.14422607421875,19.530000686645508
2011-07-18,11.189862251281738,572653200,100.3147201538086,20.950000762939453
2011-07-19,11.281167030334473,819145600,101.94297790527344,19.209999084472656
2011-07-20,11.582016944885254,941340400,101.88152313232422,19.09000015258789
2011-07-21,11.593694686889648,526534400,103.29475402832031,17.559999465942383
2011-07-22,11.77360725402832,516728800,103.36387634277344,17.520000457763672
2011-07-25,11.929266929626465,589806000,102.7878189086914,19.350000381469727
2011-07-26,12.076251029968262,476582400,102.4038314819336,20.229999542236328
2011-07-27,11.752348899841309,659324400,100.30705261230469,22.979999542236328
2011-07-28,11.729297637939453,594034000,100.01518249511719,23.739999771118164
2011-07-29,11.689183235168457,632584400,99.33161926269531,25.25
2011-08-01,11.876883506774902,612836000,98.90918731689453,23.65999984741211
2011-08-02,11.642184257507324,639539600,96.3823013305664,24.790000915527344
2011-08-03,11.75174617767334,732508000,96.90461730957031,23.3799991607666
